ts_utc,balance,equity,margin,margin_free,leverage,profit
2025-12-01 09:33:42,83.2,83.11,34.86,48.25,100,-0.09
2025-12-01 09:34:42,83.2,82.54,34.86,47.68,100,-0.66
2025-12-01 09:35:42,83.2,82.81,34.86,47.95,100,-0.39
2025-12-01 09:36:42,83.2,82.81,34.86,47.95,100,-0.39
2025-12-01 09:37:42,83.2,82.66,34.86,47.8,100,-0.54
2025-12-01 09:38:42,83.2,83.41,34.86,48.55,100,0.21
2025-12-01 09:39:42,83.2,83.41,34.86,48.55,100,0.21
2025-12-01 09:40:42,83.2,83.41,34.86,48.55,100,0.21
2025-12-01 09:41:42,83.2,83.38,34.86,48.52,100,0.18
2025-12-01 09:42:42,83.2,82.93,34.86,48.07,100,-0.27
2025-12-01 09:43:42,83.2,83.32,34.86,48.46,100,0.12
2025-12-01 09:44:42,83.2,83.59,34.86,48.73,100,0.39
2025-12-01 09:45:42,83.2,84.19,34.86,49.33,100,0.99
2025-12-01 09:46:42,83.2,83.98,34.86,49.12,100,0.78
2025-12-01 09:47:42,83.2,83.65,34.86,48.79,100,0.45
2025-12-01 09:48:42,83.2,83.92,34.86,49.06,100,0.72
2025-12-01 09:49:42,83.2,84.16,34.86,49.3,100,0.96
2025-12-01 09:50:42,83.2,83.98,34.86,49.12,100,0.78
2025-12-01 09:51:42,83.2,83.8,34.86,48.94,100,0.6
2025-12-01 09:52:42,83.2,84.1,34.86,49.24,100,0.9
2025-12-01 09:53:42,83.2,84.01,34.86,49.15,100,0.81
2025-12-01 09:54:42,83.2,84.16,34.86,49.3,100,0.96
2025-12-01 09:55:42,83.2,84.13,34.86,49.27,100,0.93
2025-12-01 09:56:43,83.2,84.13,34.86,49.27,100,0.93
2025-12-01 09:57:43,83.2,84.31,34.86,49.45,100,1.11
2025-12-01 09:58:43,83.2,84.07,34.86,49.21,100,0.87
2025-12-01 09:59:43,83.2,84.28,34.86,49.42,100,1.08
2025-12-01 10:00:43,83.2,83.29,34.86,48.43,100,0.09
2025-12-01 10:01:43,83.2,83.59,34.86,48.73,100,0.39
2025-12-01 10:02:43,83.2,83.5,34.86,48.64,100,0.3
2025-12-01 10:03:43,83.2,83.29,34.86,48.43,100,0.09
2025-12-01 10:04:43,83.2,84.31,34.86,49.45,100,1.11
